time,an_x,an_y,an_z,wn_x,wn_y,wn_z,esti_x,esti_y,esti_z,esti_a,esti_b,esti_c
16.242029,0.004186,0.030792,0.008192,0.143090,-0.051759,0.008019,-0.346644,0.214768,0.398994,-0.001042,-0.054361,-0.041050
16.246029,0.004150,0.030694,0.008192,0.142518,-0.051578,0.008018,-0.346860,0.214871,0.399240,-0.000472,-0.054567,-0.041018
16.252029,0.004097,0.030548,0.008193,0.142065,-0.051361,0.008018,-0.347185,0.215027,0.399611,0.000380,-0.054875,-0.040970
16.257029,-0.006102,-0.007739,-0.004394,-0.037535,-0.003510,0.008018,-0.347456,0.215157,0.399919,0.000192,-0.054893,-0.040930
16.263029,-0.006105,-0.007701,-0.004394,-0.037384,-0.003470,0.008018,-0.347780,0.215314,0.400289,-0.000032,-0.054913,-0.040882
16.268028,-0.006108,-0.007669,-0.004394,-0.037206,-0.003479,0.008018,-0.348051,0.215444,0.400598,-0.000218,-0.054931,-0.040842
16.273027,-0.006111,-0.007638,-0.004394,-0.037057,-0.003465,0.008018,-0.348322,0.215573,0.400906,-0.000403,-0.054948,-0.040802
16.277027,0.007028,0.010884,0.000410,0.049790,-0.065079,0.008018,-0.348539,0.215677,0.401153,-0.000204,-0.055209,-0.040770
16.282026,0.006972,0.010841,0.000410,0.049632,-0.064845,0.008018,-0.348810,0.215807,0.401461,0.000044,-0.055533,-0.040730
16.287025,0.006917,0.010799,0.000410,0.049434,-0.064586,0.008018,-0.349081,0.215938,0.401769,0.000291,-0.055856,-0.040689
16.293026,0.006851,0.010748,0.000410,0.049237,-0.064302,0.008018,-0.349406,0.216094,0.402139,0.000587,-0.056241,-0.040641
16.299026,-0.025412,-0.008226,0.000379,-0.161355,0.087229,-0.052891,-0.349731,0.216251,0.402509,-0.000381,-0.055718,-0.040959
16.304026,-0.025337,-0.008089,0.000379,-0.160679,0.086785,-0.052890,-0.350002,0.216381,0.402817,-0.001185,-0.055284,-0.041223
16.309025,-0.025264,-0.007952,0.000379,-0.160036,0.086438,-0.052888,-0.350274,0.216512,0.403126,-0.001985,-0.054852,-0.041488
16.314024,-0.010331,0.006386,0.011771,0.028657,-0.044534,0.008021,-0.350547,0.216642,0.403434,-0.001842,-0.055075,-0.041448
16.319023,-0.010369,0.006362,0.011771,0.028543,-0.044356,0.008021,-0.350820,0.216772,0.403743,-0.001699,-0.055296,-0.041407
16.324022,-0.010406,0.006337,0.011771,0.028429,-0.044178,0.008021,-0.351093,0.216903,0.404052,-0.001557,-0.055517,-0.041367
16.328022,-0.010437,0.006318,0.011771,0.028314,-0.044076,0.008020,-0.351312,0.217007,0.404299,-0.001444,-0.055694,-0.041335
16.334023,-0.024725,-0.019925,-0.006207,-0.094808,0.083999,0.008019,-0.351640,0.217164,0.404670,-0.002012,-0.055190,-0.041287
16.339022,-0.024653,-0.019844,-0.006207,-0.094355,0.083570,0.008019,-0.351915,0.217294,0.404979,-0.002484,-0.054772,-0.041247
16.344021,-0.024582,-0.019764,-0.006207,-0.093978,0.083237,0.008020,-0.352190,0.217423,0.405288,-0.002954,-0.054356,-0.041207
16.350021,-0.024497,-0.019668,-0.006207,-0.093602,0.082931,0.008020,-0.352521,0.217578,0.405659,-0.003516,-0.053858,-0.041159
16.355021,-0.009459,-0.008862,-0.002001,-0.042694,0.073027,-0.052775,-0.352797,0.217706,0.405968,-0.003729,-0.053493,-0.041423
16.359020,-0.009409,-0.008833,-0.002001,-0.042525,0.072758,-0.052775,-0.353018,0.217809,0.406215,-0.003899,-0.053202,-0.041634
16.364019,-0.009347,-0.008797,-0.002001,-0.042388,0.072503,-0.052775,-0.353295,0.217937,0.406523,-0.004111,-0.052839,-0.041898
16.369019,-0.009285,-0.008760,-0.002001,-0.042218,0.072213,-0.052775,-0.353572,0.218064,0.406832,-0.004322,-0.052478,-0.042162
16.374018,-0.013455,-0.000966,0.008776,-0.005749,0.030920,0.008021,-0.353849,0.218192,0.407141,-0.004351,-0.052324,-0.042121
16.380018,-0.013423,-0.000960,0.008776,-0.005724,0.030822,0.008021,-0.354182,0.218345,0.407511,-0.004385,-0.052139,-0.042073
16.386019,-0.013392,-0.000955,0.008776,-0.005697,0.030675,0.008021,-0.354516,0.218498,0.407882,-0.004420,-0.051955,-0.042025
16.390018,0.011109,0.000225,0.004605,-0.000167,-0.084173,0.008021,-0.354738,0.218600,0.408130,-0.004420,-0.052291,-0.041993
16.395018,0.011037,0.000225,0.004605,-0.000165,-0.083878,0.008021,-0.355016,0.218728,0.408439,-0.004421,-0.052711,-0.041953
16.400017,0.010965,0.000225,0.004606,-0.000164,-0.083542,0.008021,-0.355294,0.218856,0.408749,-0.004422,-0.053128,-0.041913
16.405016,0.010894,0.000225,0.004606,-0.000164,-0.083209,0.008021,-0.355571,0.218983,0.409058,-0.004423,-0.053545,-0.041873
16.410015,-0.004024,0.005552,-0.004990,0.085671,0.047497,0.008073,-0.355848,0.219111,0.409368,-0.003994,-0.053307,-0.041832
16.416016,-0.003976,0.005465,-0.004990,0.085280,0.047284,0.008073,-0.356181,0.219265,0.409739,-0.003483,-0.053023,-0.041784
16.421015,-0.003935,0.005392,-0.004990,0.084919,0.047080,0.008073,-0.356459,0.219393,0.410049,-0.003058,-0.052788,-0.041744
16.427015,-0.003887,0.005305,-0.004990,0.084532,0.046869,0.008072,-0.356792,0.219546,0.410420,-0.002551,-0.052507,-0.041695
16.433016,-0.010464,-0.002524,-0.003798,0.047717,0.016962,0.008075,-0.357125,0.219700,0.410791,-0.002265,-0.052405,-0.041647
16.438015,-0.010450,-0.002565,-0.003798,0.047535,0.016854,0.008075,-0.357403,0.219828,0.411100,-0.002027,-0.052321,-0.041606
16.443014,-0.010435,-0.002606,-0.003798,0.047345,0.016787,0.008074,-0.357681,0.219956,0.411409,-0.001790,-0.052237,-0.041566
16.448013,-0.010421,-0.002646,-0.003798,0.047156,0.016720,0.008074,-0.357960,0.220084,0.411718,-0.001554,-0.052153,-0.041526
16.454014,-0.019336,-0.007990,-0.016383,-0.038789,0.058787,0.008019,-0.358295,0.220238,0.412088,-0.001787,-0.051800,-0.041478
16.459013,-0.019286,-0.007957,-0.016383,-0.038604,0.058480,0.008019,-0.358574,0.220365,0.412396,-0.001980,-0.051508,-0.041437
16.464012,-0.019236,-0.007924,-0.016382,-0.038450,0.058246,0.008019,-0.358854,0.220493,0.412704,-0.002172,-0.051217,-0.041397
16.469011,0.021371,0.010571,0.001619,0.048353,-0.132353,0.008019,-0.359134,0.220620,0.413011,-0.001931,-0.051879,-0.041357
16.474010,0.021258,0.010529,0.001620,0.048160,-0.131825,0.008019,-0.359414,0.220748,0.413319,-0.001690,-0.052538,-0.041317
16.478010,0.021168,0.010497,0.001620,0.047967,-0.131324,0.008019,-0.359637,0.220850,0.413565,-0.001498,-0.053063,-0.041285
16.483009,0.021056,0.010456,0.001620,0.047815,-0.130878,0.008019,-0.359915,0.220979,0.413872,-0.001259,-0.053717,-0.041245
16.489010,-0.012475,-0.008641,0.009974,-0.041740,0.026370,0.008019,-0.360249,0.221132,0.414242,-0.001509,-0.053559,-0.041197
16.493010,-0.012457,-0.008612,0.009974,-0.041542,0.026191,0.008019,-0.360472,0.221235,0.414488,-0.001675,-0.053454,-0.041165
16.499010,-0.012430,-0.008570,0.009974,-0.041407,0.026160,0.008019,-0.360807,0.221388,0.414858,-0.001924,-0.053297,-0.041117
16.504009,-0.012408,-0.008534,0.009974,-0.041210,0.026009,0.008019,-0.361086,0.221516,0.415166,-0.002130,-0.053167,-0.041077
16.509008,-0.023701,0.009999,0.005172,0.045657,0.078979,0.008019,-0.361366,0.221643,0.415475,-0.001902,-0.052772,-0.041036
16.514008,-0.023634,0.009960,0.005173,0.045474,0.078664,0.008019,-0.361647,0.221771,0.415784,-0.001674,-0.052379,-0.040996
16.519007,-0.023567,0.009921,0.005173,0.045293,0.078350,0.008019,-0.361928,0.221899,0.416093,-0.001448,-0.051987,-0.040956
16.524006,-0.023500,0.009883,0.005173,0.045112,0.078037,0.008019,-0.362209,0.222027,0.416402,-0.001222,-0.051597,-0.040916
16.530006,-0.014490,-0.004536,0.005181,0.038346,0.035812,-0.052718,-0.362548,0.222181,0.416773,-0.000992,-0.051382,-0.041232
16.535006,-0.014460,-0.004568,0.005181,0.038210,0.035614,-0.052718,-0.362830,0.222310,0.417083,-0.000801,-0.051204,-0.041496
16.539005,-0.014436,-0.004594,0.005181,0.038104,0.035446,-0.052718,-0.363057,0.222412,0.417330,-0.000649,-0.051063,-0.041707
16.544004,-0.014405,-0.004627,0.005181,0.037935,0.035359,-0.052719,-0.363340,0.222540,0.417640,-0.000459,-0.050886,-0.041971
16.549004,-0.018538,0.016324,0.008172,0.014493,0.054795,0.007965,-0.363623,0.222668,0.417950,-0.000387,-0.050612,-0.041931
16.554003,-0.018491,0.016312,0.008172,0.014436,0.054577,0.007965,-0.363907,0.222797,0.418260,-0.000314,-0.050339,-0.041891
16.559002,-0.018444,0.016299,0.008172,0.014379,0.054359,0.007965,-0.364192,0.222926,0.418570,-0.000243,-0.050067,-0.041851
16.565002,0.001854,-0.012996,0.007591,-0.062177,-0.040823,0.008018,-0.364533,0.223081,0.418942,-0.000616,-0.050312,-0.041803
16.570002,0.001819,-0.012943,0.007591,-0.061880,-0.040653,0.008019,-0.364818,0.223209,0.419253,-0.000925,-0.050515,-0.041763
16.575001,0.001785,-0.012890,0.007591,-0.061633,-0.040491,0.008019,-0.365103,0.223337,0.419564,-0.001233,-0.050718,-0.041723
16.580000,0.001750,-0.012837,0.007591,-0.061387,-0.040329,0.008019,-0.365387,0.223465,0.419875,-0.001540,-0.050919,-0.041683
16.584999,0.026190,0.009215,0.004619,0.102772,-0.154955,0.008074,-0.365671,0.223593,0.420186,-0.001026,-0.051694,-0.041642
16.589998,0.026057,0.009127,0.004620,0.102361,-0.154336,0.008074,-0.365955,0.223722,0.420497,-0.000514,-0.052466,-0.041602
16.594997,0.025926,0.009040,0.004620,0.101952,-0.153719,0.008075,-0.366238,0.223850,0.420809,-0.000005,-0.053234,-0.041562
16.600998,0.025768,0.008935,0.004620,0.101497,-0.153079,0.008075,-0.366576,0.224004,0.421183,0.000604,-0.054153,-0.041513
16.605997,-0.014311,0.008333,-0.011588,0.037914,0.035074,0.008018,-0.366858,0.224133,0.421494,0.000794,-0.053978,-0.041473
16.609997,-0.014287,0.008307,-0.011588,0.037761,0.034908,0.008018,-0.367084,0.224236,0.421743,0.000945,-0.053838,-0.041441
16.614996,-0.014257,0.008275,-0.011587,0.037642,0.034823,0.008017,-0.367367,0.224366,0.422054,0.001133,-0.053664,-0.041401
16.619995,-0.014227,0.008243,-0.011587,0.037492,0.034684,0.008017,-0.367650,0.224495,0.422365,0.001321,-0.053490,-0.041361
16.625996,-0.004091,-0.012129,0.005790,0.002671,-0.012979,0.008074,-0.367990,0.224650,0.422737,0.001337,-0.053568,-0.041312
16.629995,-0.004100,-0.012131,0.005790,0.002753,-0.012969,0.008074,-0.368216,0.224754,0.422986,0.001348,-0.053620,-0.041280
16.634995,-0.004111,-0.012133,0.005789,0.002696,-0.012901,0.008074,-0.368500,0.224883,0.423297,0.001361,-0.053685,-0.041240
16.639994,-0.004122,-0.012135,0.005789,0.002685,-0.012849,0.008074,-0.368783,0.225011,0.423608,0.001375,-0.053749,-0.041199
16.645994,0.010789,0.003943,-0.007971,0.078098,-0.082860,0.008075,-0.369123,0.225165,0.423981,0.001843,-0.054246,-0.041151
16.650993,0.010719,0.003877,-0.007971,0.077771,-0.082489,0.008075,-0.369406,0.225294,0.424292,0.002232,-0.054658,-0.041110
16.655993,0.010648,0.003811,-0.007971,0.077460,-0.082159,0.008075,-0.369689,0.225422,0.424602,0.002619,-0.055069,-0.041070
16.660992,-0.012112,-0.000416,0.014165,0.057684,0.024559,-0.052716,-0.369972,0.225551,0.424913,0.002908,-0.054946,-0.041334
16.665991,-0.012091,-0.000465,0.014165,0.057453,0.024461,-0.052717,-0.370255,0.225680,0.425224,0.003195,-0.054824,-0.041597
16.671991,-0.012066,-0.000524,0.014165,0.057176,0.024389,-0.052717,-0.370595,0.225834,0.425597,0.003538,-0.054678,-0.041914
16.677992,-0.012041,-0.000582,0.014165,0.056901,0.024273,-0.052717,-0.370936,0.225988,0.425971,0.003879,-0.054532,-0.042230
16.682991,-0.044820,-0.007115,0.003356,-0.034580,0.178029,0.008016,-0.371221,0.226117,0.426283,0.003707,-0.053642,-0.042190
16.687990,-0.044669,-0.007085,0.003356,-0.034442,0.177318,0.008016,-0.371506,0.226245,0.426596,0.003534,-0.052755,-0.042150
16.692989,-0.044517,-0.007056,0.003357,-0.034305,0.176610,0.008016,-0.371793,0.226373,0.426908,0.003363,-0.051872,-0.042110
16.697989,-0.044367,-0.007027,0.003357,-0.034168,0.175905,0.008016,-0.372081,0.226501,0.427220,0.003192,-0.050993,-0.042070
16.702988,0.014838,0.004240,0.008203,0.079441,-0.101706,0.008071,-0.372370,0.226629,0.427532,0.003589,-0.051501,-0.042029
16.707987,0.014751,0.004172,0.008203,0.079123,-0.101300,0.008071,-0.372657,0.226757,0.427845,0.003985,-0.052008,-0.041989
16.712986,0.014665,0.004104,0.008203,0.078807,-0.100895,0.008071,-0.372945,0.226885,0.428158,0.004379,-0.052512,-0.041948
16.718987,0.007479,0.002304,-0.000788,0.009696,-0.006437,-0.052771,-0.373290,0.227039,0.428533,0.004437,-0.052551,-0.042265
16.724987,0.007472,0.002294,-0.000788,0.009650,-0.006406,-0.052771,-0.373634,0.227193,0.428909,0.004495,-0.052589,-0.042582
16.728987,0.007468,0.002287,-0.000788,0.009601,-0.006331,-0.052771,-0.373864,0.227296,0.429159,0.004533,-0.052615,-0.042793
16.733986,0.007462,0.002279,-0.000788,0.009572,-0.006333,-0.052771,-0.374150,0.227424,0.429472,0.004581,-0.052646,-0.043057
16.738985,0.014610,0.006984,0.008204,0.092406,-0.039845,-0.052714,-0.374437,0.227553,0.429785,0.005043,-0.052846,-0.043320
16.743984,0.014576,0.006906,0.008204,0.092037,-0.039686,-0.052714,-0.374723,0.227682,0.430098,0.005503,-0.053044,-0.043584
16.748983,0.014542,0.006827,0.008204,0.091669,-0.039527,-0.052714,-0.375009,0.227811,0.430412,0.005962,-0.053242,-0.043847
16.753983,0.014508,0.006749,0.008204,0.091303,-0.039370,-0.052713,-0.375294,0.227940,0.430725,0.006418,-0.053439,-0.044111
16.758982,0.012633,-0.002222,0.001613,-0.011698,-0.091378,0.068806,-0.375579,0.228069,0.431039,0.006360,-0.053895,-0.043767
16.763981,0.012555,-0.002212,0.001614,-0.011651,-0.091013,0.068806,-0.375864,0.228198,0.431353,0.006301,-0.054350,-0.043423
16.768980,0.012477,-0.002202,0.001613,-0.011605,-0.090649,0.068806,-0.376148,0.228327,0.431666,0.006243,-0.054804,-0.043079
16.773979,0.012400,-0.002192,0.001613,-0.011559,-0.090287,0.068806,-0.376432,0.228456,0.431980,0.006186,-0.055255,-0.042735
16.777979,0.028471,-0.003347,-0.015140,-0.077721,-0.165726,0.007955,-0.376659,0.228559,0.432231,0.005875,-0.055918,-0.042703
16.782978,0.028330,-0.003281,-0.015140,-0.077423,-0.165170,0.007955,-0.376942,0.228688,0.432545,0.005488,-0.056744,-0.042663
16.787977,0.028189,-0.003215,-0.015139,-0.077113,-0.164511,0.007954,-0.377224,0.228816,0.432858,0.005102,-0.057566,-0.042623
16.792976,0.028049,-0.003149,-0.015139,-0.076805,-0.163853,0.007953,-0.377506,0.228945,0.433170,0.004718,-0.058386,-0.042584
16.797976,-0.000742,-0.006643,0.003397,-0.093158,-0.028605,0.007953,-0.377787,0.229074,0.433483,0.004252,-0.058529,-0.042544
16.802975,-0.000767,-0.006563,0.003398,-0.092786,-0.028491,0.007954,-0.378068,0.229202,0.433795,0.003788,-0.058671,-0.042504
16.807974,-0.000791,-0.006484,0.003398,-0.092415,-0.028377,0.007954,-0.378349,0.229330,0.434108,0.003326,-0.058813,-0.042464
16.812973,-0.004988,0.003686,0.008185,0.016053,-0.008754,0.008016,-0.378631,0.229458,0.434420,0.003407,-0.058857,-0.042424
16.817972,-0.004995,0.003672,0.008185,0.015989,-0.008719,0.008016,-0.378912,0.229587,0.434733,0.003486,-0.058900,-0.042384
16.822971,-0.005003,0.003658,0.008185,0.015925,-0.008684,0.008016,-0.379194,0.229715,0.435047,0.003566,-0.058944,-0.042344
16.827971,-0.005010,0.003645,0.008185,0.015861,-0.008649,0.008016,-0.379476,0.229843,0.435360,0.003645,-0.058987,-0.042304
16.832970,0.009295,-0.003485,0.005205,-0.078286,-0.075659,-0.052838,-0.379757,0.229972,0.435674,0.003254,-0.059365,-0.042568
16.838970,0.009218,-0.003405,0.005205,-0.077924,-0.075331,-0.052838,-0.380095,0.230126,0.436050,0.002786,-0.059817,-0.042885
16.842970,0.009167,-0.003352,0.005205,-0.077649,-0.075021,-0.052838,-0.380320,0.230229,0.436301,0.002476,-0.060118,-0.043097
16.848970,0.009090,-0.003272,0.005204,-0.077301,-0.074729,-0.052839,-0.380657,0.230382,0.436678,0.002012,-0.060566,-0.043414
16.854971,0.011403,-0.018815,-0.011561,-0.028791,-0.085767,-0.052709,-0.380994,0.230536,0.437054,0.001839,-0.061081,-0.043730
16.859970,0.011330,-0.018790,-0.011561,-0.028605,-0.085382,-0.052709,-0.381274,0.230663,0.437368,0.001696,-0.061507,-0.043994
16.864969,0.011257,-0.018766,-0.011561,-0.028492,-0.085041,-0.052708,-0.381554,0.230790,0.437681,0.001554,-0.061933,-0.044257
16.870970,0.018949,-0.016235,0.018990,-0.138098,-0.060077,0.068743,-0.381890,0.230942,0.438057,0.000725,-0.062293,-0.043845
16.875969,0.018898,-0.016117,0.018990,-0.137486,-0.059766,0.068743,-0.382169,0.231068,0.438371,0.000038,-0.062592,-0.043501
16.880968,0.018847,-0.015999,0.018990,-0.136936,-0.059528,0.068742,-0.382447,0.231193,0.438686,-0.000647,-0.062890,-0.043157
16.885967,0.018796,-0.015882,0.018991,-0.136389,-0.059290,0.068741,-0.382726,0.231318,0.439000,-0.001329,-0.063186,-0.042813
16.890966,-0.014689,-0.021161,-0.002007,-0.100503,0.036780,0.008019,-0.383004,0.231443,0.439315,-0.001831,-0.063002,-0.042773
16.895966,-0.014658,-0.021076,-0.002007,-0.100101,0.036634,0.008019,-0.383282,0.231567,0.439630,-0.002332,-0.062819,-0.042733
16.901966,-0.014620,-0.020973,-0.002007,-0.099701,0.036514,0.008019,-0.383617,0.231715,0.440008,-0.002930,-0.062600,-0.042685
16.906965,-0.014589,-0.020888,-0.002007,-0.099224,0.036313,0.008020,-0.383896,0.231838,0.440323,-0.003426,-0.062418,-0.042645
16.911964,-0.010954,0.019157,0.001589,0.088615,0.019238,0.008020,-0.384176,0.231961,0.440638,-0.002983,-0.062322,-0.042605
16.917965,-0.010934,0.019067,0.001589,0.088262,0.019187,0.008019,-0.384512,0.232110,0.441016,-0.002454,-0.062207,-0.042557
16.923965,-0.010914,0.018976,0.001589,0.087839,0.019096,0.008019,-0.384848,0.232258,0.441394,-0.001927,-0.062092,-0.042509
16.928965,-0.028234,-0.016277,0.012950,-0.077472,0.100126,0.008019,-0.385128,0.232383,0.441709,-0.002314,-0.061592,-0.042469
16.933964,-0.028149,-0.016211,0.012951,-0.077163,0.099727,0.008019,-0.385410,0.232506,0.442025,-0.002700,-0.061093,-0.042429
16.938963,-0.028064,-0.016145,0.012951,-0.076855,0.099329,0.008020,-0.385692,0.232630,0.442341,-0.003084,-0.060596,-0.042388
16.943962,-0.027979,-0.016079,0.012952,-0.076548,0.098932,0.008020,-0.385975,0.232753,0.442657,-0.003467,-0.060102,-0.042348
16.949963,-0.017684,-0.008856,0.018951,-0.042739,0.111522,0.068807,-0.386315,0.232900,0.443037,-0.003723,-0.059433,-0.041935
16.954962,-0.017589,-0.008820,0.018951,-0.042536,0.111010,0.068807,-0.386599,0.233022,0.443354,-0.003936,-0.058878,-0.041591
16.959961,-0.017494,-0.008784,0.018951,-0.042366,0.110566,0.068807,-0.386883,0.233144,0.443671,-0.004148,-0.058325,-0.041247
16.965961,-0.017380,-0.008740,0.018951,-0.042195,0.110102,0.068807,-0.387225,0.233291,0.444053,-0.004401,-0.057664,-0.040835
16.970961,0.003554,0.001420,0.009989,0.005426,-0.048780,0.008020,-0.387510,0.233412,0.444372,-0.004374,-0.057908,-0.040794
16.976961,0.003504,0.001414,0.009989,0.005406,-0.048559,0.008020,-0.387852,0.233559,0.444754,-0.004341,-0.058199,-0.040746
16.981960,0.003463,0.001410,0.009989,0.005379,-0.048352,0.008020,-0.388137,0.233680,0.445073,-0.004314,-0.058441,-0.040706
16.986959,0.003422,0.001405,0.009989,0.005357,-0.048158,0.008020,-0.388422,0.233802,0.445393,-0.004288,-0.058682,-0.040666
16.992960,-0.013981,0.001413,0.017158,0.005349,-0.027400,0.008025,-0.388764,0.233949,0.445776,-0.004255,-0.058846,-0.040618
16.997959,-0.014004,0.001408,0.017158,0.005323,-0.027343,0.008025,-0.389049,0.234071,0.446096,-0.004229,-0.058983,-0.040578
17.002958,-0.014028,0.001403,0.017158,0.005301,-0.027233,0.008025,-0.389335,0.234193,0.446417,-0.004202,-0.059119,-0.040538
17.008959,0.008648,-0.008750,0.016582,-0.042232,-0.072650,0.008020,-0.389678,0.234339,0.446802,-0.004456,-0.059555,-0.040490
17.012959,0.008598,-0.008721,0.016582,-0.042032,-0.072354,0.008021,-0.389906,0.234436,0.447060,-0.004624,-0.059845,-0.040458
17.018959,0.008524,-0.008678,0.016582,-0.041895,-0.072070,0.008021,-0.390249,0.234582,0.447446,-0.004875,-0.060277,-0.040409
17.023958,0.008462,-0.008642,0.016582,-0.041696,-0.071751,0.008021,-0.390534,0.234703,0.447768,-0.005084,-0.060636,-0.040369
17.029959,-0.005288,-0.000844,-0.007387,-0.005129,-0.007287,-0.052770,-0.390876,0.234849,0.448155,-0.005114,-0.060679,-0.040686
17.034958,-0.005294,-0.000840,-0.007387,-0.005106,-0.007278,-0.052770,-0.391161,0.234970,0.448477,-0.005140,-0.060716,-0.040950
17.038958,-0.005299,-0.000836,-0.007387,-0.005086,-0.007275,-0.052770,-0.391389,0.235067,0.448735,-0.005160,-0.060745,-0.041161
17.043957,-0.005306,-0.000832,-0.007387,-0.005069,-0.007226,-0.052770,-0.391675,0.235188,0.449057,-0.005186,-0.060781,-0.041425
17.048956,-0.007118,-0.011562,0.000996,-0.055454,0.001258,0.008021,-0.391960,0.235308,0.449379,-0.005463,-0.060775,-0.041385
17.054956,-0.007117,-0.011505,0.000996,-0.055232,0.001279,0.008021,-0.392303,0.235453,0.449765,-0.005794,-0.060767,-0.041336
17.060957,-0.007115,-0.011449,0.000996,-0.054967,0.001273,0.008021,-0.392647,0.235597,0.450151,-0.006124,-0.060759,-0.041288
17.066957,-0.005918,0.001123,0.005787,0.004039,-0.004359,0.008021,-0.392990,0.235741,0.450538,-0.006100,-0.060786,-0.041240
17.071957,-0.005922,0.001120,0.005787,0.004018,-0.004364,0.008021,-0.393276,0.235862,0.450860,-0.006080,-0.060807,-0.041200
17.076956,-0.005925,0.001116,0.005787,0.004002,-0.004347,0.008021,-0.393563,0.235982,0.451182,-0.006060,-0.060829,-0.041160
17.081955,-0.005929,0.001113,0.005787,0.003986,-0.004329,0.008021,-0.393850,0.236102,0.451505,-0.006040,-0.060851,-0.041120
17.086954,-0.017256,0.002854,-0.002011,0.072888,0.048797,0.068877,-0.394137,0.236222,0.451827,-0.005675,-0.060607,-0.040776
17.092955,-0.017206,0.002780,-0.002011,0.072549,0.048628,0.068876,-0.394481,0.236366,0.452214,-0.005240,-0.060315,-0.040362
17.097954,-0.017165,0.002718,-0.002011,0.072248,0.048369,0.068876,-0.394769,0.236487,0.452536,-0.004879,-0.060073,-0.040018
